timestamp,open,high,low,close,volume
2025-05-22 11:25:00,96.8971,96.9370,96.3676,96.4075,111166
2025-05-22 11:20:00,96.7472,97.0319,96.7073,96.9071,120447
2025-05-22 11:15:00,96.9370,96.9370,96.4475,96.7472,165141
2025-05-22 11:10:00,96.9370,97.0769,96.7773,96.9234,156252
2025-05-22 11:05:00,96.7173,97.0270,96.6673,96.9370,288603
2025-05-22 11:00:00,96.4775,96.7872,96.4675,96.7572,199571
2025-05-22 10:55:00,96.1678,96.5274,95.8181,96.4775,274685
2025-05-22 10:50:00,96.1178,96.2677,95.9680,96.1878,112761
2025-05-22 10:45:00,96.0679,96.2977,95.9180,96.1178,166168
2025-05-22 10:40:00,95.9480,96.3576,95.8880,96.0479,190957
2025-05-22 10:35:00,95.9880,96.1178,95.8481,95.9580,67067
2025-05-22 10:30:00,95.9380,96.1478,95.8281,96.0029,112607
2025-05-22 10:25:00,95.7682,96.0779,95.6683,95.9080,120314
2025-05-22 10:20:00,95.9580,95.9680,95.7082,95.7782,145489
2025-05-22 10:15:00,95.8581,96.0479,95.8281,95.9780,142610
2025-05-22 10:10:00,96.1478,96.1673,95.7282,95.8731,157464
2025-05-22 10:05:00,96.0978,96.3189,96.0083,96.1478,173348
2025-05-22 10:00:00,95.8880,96.1531,95.8681,96.1028,260966
2025-05-22 09:55:00,95.4784,95.9080,95.4186,95.8880,279974
2025-05-22 09:50:00,95.0189,95.7282,94.9290,95.4684,192321
2025-05-22 09:45:00,94.7092,95.0688,94.7092,95.0289,151500
2025-05-22 09:40:00,94.3295,94.8490,94.2896,94.7242,225923
2025-05-22 09:35:00,94.5493,94.9989,94.2796,94.3395,383545
2025-05-22 09:30:00,95.3186,95.5583,94.5094,94.5493,538025
2025-05-22 09:25:00,95.4485,95.6483,95.3186,95.3985,2304
2025-05-22 09:20:00,95.5983,95.8080,80.6427,95.4485,8183
2025-05-22 09:15:00,95.8081,95.8566,95.6583,95.6583,2967
2025-05-22 09:10:00,95.7981,95.9580,95.7981,95.9070,729
2025-05-22 09:05:00,95.7582,96.0479,95.7582,95.8081,2725
2025-05-22 09:00:00,95.6782,95.8980,95.6782,95.7582,2960
2025-05-22 08:55:00,95.6383,95.7082,95.5084,95.7082,6507
2025-05-22 08:50:00,95.3985,95.6283,95.2087,95.6283,2245
2025-05-22 08:45:00,95.3586,95.6365,95.1687,95.4085,5978
2025-05-22 08:40:00,95.3186,95.6483,95.2586,95.4085,3729
2025-05-22 08:35:00,94.9889,95.3985,94.9889,95.3985,1264
2025-05-22 08:30:00,94.7292,95.0089,94.7092,95.0089,3956
2025-05-22 08:25:00,94.9090,94.9090,94.6692,94.7092,4563
2025-05-22 08:20:00,94.8590,94.9090,94.7115,94.7791,3649
2025-05-22 08:15:00,94.9390,94.9989,94.7991,94.8690,8163
2025-05-22 08:10:00,95.1088,95.2045,94.9290,95.0089,1562
2025-05-22 08:05:00,95.0089,95.2585,94.9489,95.1587,2135
2025-05-22 08:00:00,96.1578,96.4275,94.9489,94.9889,37373
2025-05-22 07:55:00,95.5184,95.5883,95.1887,95.1887,1826
2025-05-22 07:50:00,95.5084,95.5084,95.4285,95.4285,899
2025-05-22 07:45:00,95.7382,95.7482,95.4684,95.4984,2400
2025-05-22 07:40:00,95.8081,95.8081,95.7082,95.7482,668
2025-05-22 07:35:00,95.7582,95.8481,95.7282,95.7881,435
2025-05-22 07:30:00,95.8880,95.8880,95.7782,95.7782,858
2025-05-22 07:25:00,95.8681,96.1078,95.8481,95.8681,2577
2025-05-22 07:20:00,96.0179,96.0179,95.8980,95.9180,304
2025-05-22 07:15:00,95.9080,96.0179,95.9080,95.9580,1209
2025-05-22 07:10:00,96.1578,96.1578,95.8281,95.8880,6105
2025-05-22 07:05:00,95.9280,96.1478,95.9080,96.1378,1671
2025-05-22 07:00:00,95.6583,95.9780,95.6283,95.9180,1353
2025-05-22 06:55:00,95.6183,95.7082,95.6183,95.6183,1591
2025-05-22 06:50:00,95.6982,95.7082,95.6083,95.6483,518
2025-05-22 06:45:00,95.7082,95.7082,95.6483,95.6483,87
2025-05-22 06:40:00,95.6683,95.7382,95.6683,95.7382,350
2025-05-22 06:35:00,95.6283,95.6782,95.5783,95.6683,804
2025-05-22 06:30:00,95.6283,95.6583,95.6283,95.6283,286
2025-05-22 06:25:00,95.6483,95.6683,95.5983,95.6683,239
2025-05-22 06:20:00,95.6683,95.6683,95.5783,95.6383,262
2025-05-22 06:15:00,95.6183,95.7082,95.5783,95.6782,816
2025-05-22 06:10:00,95.4185,95.6782,95.4085,95.6782,433
2025-05-22 06:05:00,96.0679,96.0679,95.3386,95.3386,10739
2025-05-22 06:00:00,96.1178,96.1178,95.9080,95.9680,1144
2025-05-22 05:55:00,96.0279,96.0479,96.0079,96.0479,376
2025-05-22 05:50:00,96.1078,96.1078,96.1078,96.1078,1
2025-05-22 05:45:00,96.1078,96.1078,95.9780,96.0679,1838
2025-05-22 05:40:00,96.1778,96.1778,96.0978,96.0978,296
2025-05-22 05:35:00,96.0379,96.1678,95.9979,96.0978,2978
2025-05-22 05:30:00,96.0279,96.0579,95.9780,96.0279,610
2025-05-22 05:25:00,96.0779,96.0779,95.9280,96.0379,878
2025-05-22 05:20:00,96.0879,96.0978,95.9380,96.0179,1442
2025-05-22 05:15:00,96.1478,96.1478,96.0279,96.0279,316
2025-05-22 05:10:00,96.1378,96.2477,96.1378,96.2077,234
2025-05-22 05:05:00,96.1378,96.1578,96.0179,96.0579,1326
2025-05-22 05:00:00,96.2277,96.2277,96.1078,96.1078,1047
2025-05-22 04:55:00,96.3076,96.3376,96.2477,96.2577,1155
2025-05-22 04:50:00,96.3076,96.3276,96.3076,96.3076,140
2025-05-22 04:45:00,96.3576,96.3676,96.2977,96.2977,918
2025-05-22 04:40:00,96.3076,96.3276,96.3076,96.3076,5268
2025-05-22 04:35:00,96.1977,96.2977,96.1678,96.2577,904
2025-05-22 04:30:00,96.2777,96.3376,96.2077,96.2077,1057
2025-05-22 04:25:00,96.3776,96.3776,96.1878,96.1878,1250
2025-05-22 04:20:00,96.2377,96.3576,96.2377,96.3576,1858
2025-05-22 04:15:00,96.1678,96.3076,96.1678,96.2077,641
2025-05-22 04:10:00,96.3076,96.3076,96.0379,96.0479,2003
2025-05-22 04:05:00,96.0978,96.4375,96.0179,96.1478,6840
2025-05-22 04:00:00,95.9380,96.2677,95.7682,96.0679,1033
2025-05-21 19:55:00,95.4585,95.5983,95.4185,95.4285,1242
2025-05-21 19:50:00,95.4185,95.4984,95.4085,95.4285,668
2025-05-21 19:45:00,95.5773,95.5773,95.4085,95.4575,1751
2025-05-21 19:40:00,95.6383,95.7057,95.4368,95.4368,831
2025-05-21 19:35:00,95.5783,95.7582,95.5284,95.5684,941
2025-05-21 19:30:00,95.6483,95.8880,95.5484,95.5883,780
2025-05-21 19:25:00,95.6596,95.7482,95.5769,95.5769,1919
2025-05-21 19:20:00,95.6283,95.7082,95.5883,95.7082,2570
2025-05-21 19:15:00,95.5284,95.7082,95.5084,95.6583,547
2025-05-21 19:10:00,95.4884,95.5983,95.4684,95.5184,2400
2025-05-21 19:05:00,95.4085,95.5284,95.4085,95.4312,1080
2025-05-21 19:00:00,95.5683,95.5683,95.4085,95.4085,1677
2025-05-21 18:55:00,95.5584,95.5609,95.5084,95.5184,5142
2025-05-21 18:50:00,95.6283,95.7082,95.4784,95.7082,1651
2025-05-21 18:45:00,95.7050,95.7082,95.4085,95.4085,136
2025-05-21 18:40:00,95.5584,95.6483,95.5584,95.5883,406
2025-05-21 18:35:00,95.5883,95.7082,95.4784,95.7082,524
2025-05-21 18:30:00,95.6083,95.7482,95.4585,95.5883,83
2025-05-21 18:25:00,95.4684,95.6483,95.4585,95.5783,95
2025-05-21 18:20:00,95.4085,95.6583,95.4085,95.5883,619
2025-05-21 18:15:00,95.7282,95.7782,95.4485,95.7082,4425
2025-05-21 18:10:00,95.4185,95.8081,95.4085,95.6583,3680
2025-05-21 18:05:00,95.4085,95.9080,95.4085,95.4086,3670
2025-05-21 18:00:00,95.6283,95.7582,95.4085,95.4085,8578
2025-05-21 17:55:00,95.6683,95.6982,95.6083,95.6583,1864
2025-05-21 17:50:00,95.6583,95.6973,95.6583,95.6583,1164
2025-05-21 17:45:00,95.6683,95.6683,95.6583,95.6583,92
2025-05-21 17:40:00,95.6083,95.6882,95.6083,95.6591,246
2025-05-21 17:35:00,95.6383,95.6982,95.6083,95.6882,1342
2025-05-21 17:30:00,95.6483,95.6982,95.6083,95.6982,417
2025-05-21 17:25:00,95.6982,95.6982,95.6083,95.6582,1282
2025-05-21 17:20:00,95.7981,95.7981,95.6183,95.6583,1204
2025-05-21 17:15:00,95.7682,95.7981,95.6982,95.7582,1423
2025-05-21 17:10:00,95.7282,95.9080,95.6882,95.6901,114
2025-05-21 17:05:00,95.7082,95.7682,95.6882,95.7482,569
2025-05-21 17:00:00,95.6982,95.7082,95.6588,95.6782,695
2025-05-21 16:55:00,95.6115,95.6782,95.6083,95.6683,2541
2025-05-21 16:50:00,95.7082,95.7082,90.9552,95.6083,535
2025-05-21 16:45:00,95.6083,95.7082,95.5584,95.6383,2140
2025-05-21 16:40:00,95.6882,95.7082,95.5584,95.7082,267
2025-05-21 16:35:00,95.7352,95.7482,95.5284,95.6882,642
2025-05-21 16:30:00,95.6683,95.7482,95.5084,95.6383,780
2025-05-21 16:25:00,95.7182,95.7482,95.5089,95.7082,9981
2025-05-21 16:20:00,95.7482,95.7482,95.5087,95.7182,16439
2025-05-21 16:15:00,95.5684,95.7482,95.4585,95.6583,3203
2025-05-21 16:10:00,95.7182,95.8081,95.4585,95.5684,7536
2025-05-21 16:05:00,95.7482,96.1578,95.7482,95.8081,14865
2025-05-21 16:00:00,95.7482,96.1578,95.7482,95.9080,5134643
2025-05-21 15:55:00,96.0179,96.0879,95.6583,95.7482,942522
2025-05-21 15:50:00,96.2677,96.5474,95.9979,96.0179,322645
2025-05-21 15:45:00,96.2477,96.3877,96.1278,96.2577,212289
2025-05-21 15:40:00,96.0579,96.2677,96.0029,96.2477,160415
2025-05-21 15:35:00,95.6782,96.0879,95.5983,96.0679,179240
2025-05-21 15:30:00,95.3885,95.8381,95.3885,95.6782,270397
2025-05-21 15:25:00,95.3685,95.4485,95.1687,95.4023,225714
2025-05-21 15:20:00,95.5214,95.6183,95.3036,95.3785,244476
2025-05-21 15:15:00,95.7881,95.8381,95.4684,95.5184,170073
2025-05-21 15:10:00,95.7382,95.8581,95.5184,95.7782,144963
2025-05-21 15:05:00,96.2282,96.3476,95.7182,95.7532,196192
2025-05-21 15:00:00,96.2977,96.4475,96.2077,96.2527,90946
2025-05-21 14:55:00,96.4475,96.4875,96.2527,96.2927,91327
2025-05-21 14:50:00,96.5774,96.6784,96.4275,96.4525,61899
2025-05-21 14:45:00,96.8072,96.8731,96.5075,96.5642,76294
2025-05-21 14:40:00,96.6658,96.8471,96.6523,96.8172,72650
2025-05-21 14:35:00,96.7722,96.8371,96.5574,96.6673,70923
2025-05-21 14:30:00,96.4975,96.7872,96.4475,96.7672,85547
2025-05-21 14:25:00,96.2692,96.6573,96.2692,96.5075,80943
2025-05-21 14:20:00,96.3876,96.4445,96.0479,96.2927,138872
2025-05-21 14:15:00,96.3976,96.5075,96.3276,96.3776,106903
2025-05-21 14:10:00,96.6873,96.7173,96.2577,96.3976,445292
2025-05-21 14:05:00,96.3576,96.7073,96.2577,96.6873,142072
2025-05-21 14:00:00,96.7173,96.7572,96.3176,96.3526,78742
2025-05-21 13:55:00,96.6473,96.7322,96.5174,96.7173,83836
2025-05-21 13:50:00,96.7972,96.9541,96.5025,96.6573,85438
2025-05-21 13:45:00,96.6873,97.0170,96.5874,96.8471,125473
2025-05-21 13:40:00,97.0764,97.0769,96.6074,96.7073,125388
2025-05-21 13:35:00,96.4575,97.0769,96.2917,97.0719,154074
2025-05-21 13:30:00,95.9680,96.7522,95.7282,96.5075,371086
2025-05-21 13:25:00,96.5974,96.6773,95.9380,95.9880,296631
2025-05-21 13:20:00,97.4166,97.4166,96.5774,96.6223,212439
2025-05-21 13:15:00,97.9361,97.9561,97.1668,97.4166,195708
2025-05-21 13:10:00,98.0460,98.0460,97.8858,97.9511,79952
2025-05-21 13:05:00,98.2957,98.3157,97.9960,98.0460,61250
2025-05-21 13:00:00,98.3357,98.4052,98.1858,98.2758,90679
2025-05-21 12:55:00,98.5954,98.5954,98.3057,98.3257,97454
2025-05-21 12:50:00,98.5755,98.6554,98.5655,98.5954,56828
2025-05-21 12:45:00,98.5355,98.6454,98.4656,98.5755,75810
2025-05-21 12:40:00,98.4656,98.5953,98.4406,98.5655,68210
2025-05-21 12:35:00,98.5405,98.5555,98.4056,98.4556,86402
2025-05-21 12:30:00,98.4356,98.5555,98.4056,98.5553,66138
2025-05-21 12:25:00,98.3157,98.4756,98.2957,98.4356,90705
2025-05-21 12:20:00,98.4155,98.4155,98.2558,98.3257,86720
2025-05-21 12:15:00,98.4556,98.5255,98.3757,98.4156,53883
2025-05-21 12:10:00,98.5954,98.5954,98.4356,98.4456,64846
2025-05-21 12:05:00,98.5805,98.6254,98.4556,98.5705,110008
2025-05-21 12:00:00,98.4955,98.6954,98.4806,98.5708,137188
2025-05-21 11:55:00,98.5855,98.6954,98.4857,98.5131,141338
2025-05-21 11:50:00,98.4556,98.5845,98.4356,98.5845,100687
2025-05-21 11:45:00,98.4606,98.5405,98.4256,98.4506,89536
2025-05-21 11:40:00,98.3057,98.5055,98.3057,98.4753,129633
2025-05-21 11:35:00,98.4156,98.4356,98.1659,98.2957,118844
2025-05-21 11:30:00,98.1958,98.4356,98.1760,98.4256,194584
2025-05-21 11:25:00,98.1808,98.2058,98.0859,98.2058,166424
2025-05-21 11:20:00,98.0859,98.1858,97.8861,98.1858,124022
2025-05-21 11:15:00,98.1844,98.2458,98.0779,98.0779,70201
2025-05-21 11:10:00,98.1958,98.2558,98.0859,98.1858,107787
2025-05-21 11:05:00,97.9561,98.2308,97.8761,98.2258,265996
2025-05-21 11:00:00,97.9361,98.0260,97.9035,97.9561,114680
2025-05-21 10:55:00,97.7363,97.9561,97.6763,97.9463,140839
2025-05-21 10:50:00,97.7563,97.8861,97.6763,97.7163,77628
2025-05-21 10:45:00,97.7662,97.8062,97.5964,97.7563,78812
2025-05-21 10:40:00,97.9061,97.9061,97.6364,97.7563,84484
2025-05-21 10:35:00,97.5465,97.9061,97.5465,97.9061,107358
2025-05-21 10:30:00,97.6663,97.7962,97.5465,97.5664,77798
2025-05-21 10:25:00,97.8062,97.9469,97.6663,97.6863,174190
2025-05-21 10:20:00,97.9374,97.9661,97.7113,97.7962,142936
2025-05-21 10:15:00,97.6963,97.9461,97.6963,97.9267,177563
2025-05-21 10:10:00,97.8262,97.8262,97.4965,97.6933,140488
2025-05-21 10:05:00,97.8761,97.9960,97.6763,97.8212,202430
2025-05-21 10:00:00,98.1259,98.2058,97.8062,97.8761,320670
2025-05-21 09:55:00,98.6154,98.7253,98.0859,98.1159,242830
2025-05-21 09:50:00,98.4156,98.7053,98.3057,98.6254,213418
2025-05-21 09:45:00,98.4456,98.6354,98.3657,98.4156,187963
2025-05-21 09:40:00,98.2058,98.5355,98.0560,98.4256,285164
2025-05-21 09:35:00,98.1159,98.4056,98.0060,98.2068,303067
2025-05-21 09:30:00,97.0669,98.3457,96.9870,98.0959,523881
2025-05-21 09:25:00,96.7672,97.1668,96.6773,97.1568,3841
2025-05-21 09:20:00,96.8072,96.8771,96.6773,96.7073,1440
2025-05-21 09:15:00,96.7572,96.9071,96.6773,96.7972,2246
2025-05-21 09:10:00,96.8072,96.9570,96.6673,96.7372,709
2025-05-21 09:05:00,96.9907,97.0170,96.7173,96.7173,5013
2025-05-21 09:00:00,96.6973,97.0869,96.6373,97.0049,14217
2025-05-21 08:55:00,96.6573,96.8429,96.6074,96.6273,1675
2025-05-21 08:50:00,96.6299,96.6429,96.5574,96.6074,1517
2025-05-21 08:45:00,96.4275,96.5974,96.4275,96.5974,360
2025-05-21 08:40:00,96.4675,96.6573,96.4175,96.5674,517
2025-05-21 08:35:00,96.6074,96.6074,96.4875,96.4875,3436
2025-05-21 08:30:00,96.7272,96.8072,96.4675,96.4975,3315
2025-05-21 08:25:00,96.6074,96.8971,96.6074,96.7272,2177
2025-05-21 08:20:00,96.5574,96.8270,96.5574,96.7073,6191
2025-05-21 08:15:00,96.5274,96.5974,96.4575,96.5974,844
2025-05-21 08:10:00,96.4601,96.5574,96.4375,96.5574,1638
2025-05-21 08:05:00,96.5574,96.5574,96.4175,96.4375,2954
2025-05-21 08:00:00,97.3491,98.0060,96.2177,96.5574,21392
2025-05-21 07:55:00,96.7272,96.7672,96.6673,96.6673,570
2025-05-21 07:50:00,96.6973,96.7572,96.6973,96.7272,244
2025-05-21 07:45:00,96.7772,96.7772,96.5674,96.6973,9499
2025-05-21 07:40:00,96.7572,96.8471,96.7572,96.7672,253
2025-05-21 07:35:00,96.7472,96.7572,96.7073,96.7572,991
2025-05-21 07:30:00,96.9071,96.9071,96.5974,96.7472,2367
2025-05-21 07:25:00,96.8771,96.9470,96.8172,96.8671,2637
2025-05-21 07:20:00,96.8172,96.9071,96.8072,96.9071,1721
2025-05-21 07:15:00,96.7872,96.8471,96.7572,96.8172,1576
2025-05-21 07:10:00,96.8771,96.8971,96.7872,96.7872,385
2025-05-21 07:05:00,96.6173,96.8771,96.6173,96.8771,726
2025-05-21 07:00:00,96.5974,96.6273,96.5474,96.5974,1716
2025-05-21 06:55:00,96.5174,96.5974,96.3776,96.5974,847
2025-05-21 06:50:00,96.6074,96.6074,96.4875,96.5174,698
2025-05-21 06:45:00,96.4275,96.5174,96.3576,96.5174,363
2025-05-21 06:40:00,96.3576,96.4275,96.2177,96.2277,228
2025-05-21 06:35:00,96.2877,96.4275,96.2777,96.3576,3064
2025-05-21 06:30:00,96.1678,96.3876,96.1678,96.2877,1706
2025-05-21 06:25:00,96.1178,96.3176,95.8381,96.3176,8832
2025-05-21 06:20:00,96.6373,96.7272,96.0279,96.2477,6906
2025-05-21 06:15:00,96.6373,96.7772,96.6373,96.7073,364
2025-05-21 06:10:00,96.6473,96.6673,96.6273,96.6373,602
2025-05-21 06:05:00,96.7672,96.7672,96.6173,96.6173,976
2025-05-21 06:00:00,96.7672,96.8371,96.6373,96.6873,227
2025-05-21 05:55:00,96.7672,96.8271,96.7672,96.8271,119
2025-05-21 05:50:00,96.8072,96.8271,96.7672,96.7672,233
2025-05-21 05:45:00,96.7872,96.8571,96.6973,96.8571,3009
2025-05-21 05:40:00,96.9071,96.9470,96.7272,96.7872,1363
2025-05-21 05:35:00,96.8271,96.9071,96.8271,96.8371,400
2025-05-21 05:30:00,96.9270,96.9270,96.7772,96.7772,3437
2025-05-21 05:25:00,96.9670,96.9670,96.9270,96.9270,651
2025-05-21 05:20:00,97.0369,97.0669,96.9770,96.9770,362
2025-05-21 05:15:00,96.9970,97.0669,96.9970,97.0669,237
2025-05-21 05:10:00,96.9870,96.9970,96.9870,96.9970,70
2025-05-21 05:05:00,96.9970,97.0369,96.9470,96.9670,1294
2025-05-21 05:00:00,97.0270,97.0569,97.0170,97.0270,297
2025-05-21 04:55:00,96.9770,97.0170,96.9670,97.0170,3207
2025-05-21 04:50:00,96.9270,97.0270,96.9270,96.9570,3123
2025-05-21 04:45:00,96.8971,96.9670,96.8871,96.9670,642
2025-05-21 04:40:00,96.7672,96.9071,96.7672,96.8571,251
2025-05-21 04:35:00,96.8971,96.9270,96.7073,96.8072,1754
2025-05-21 04:30:00,96.9870,96.9870,96.8471,96.8671,511
2025-05-21 04:25:00,97.0070,97.0469,96.9071,96.9071,2404
2025-05-21 04:20:00,97.0170,97.0170,96.9870,96.9870,174
2025-05-21 04:15:00,97.0170,97.0769,96.9870,97.0369,1056
2025-05-21 04:10:00,97.1368,97.1368,96.9970,96.9970,346
2025-05-21 04:05:00,97.1568,97.1668,97.0270,97.1069,1197
2025-05-21 04:00:00,97.2667,97.3466,97.0569,97.1568,520
2025-05-20 19:55:00,97.6064,97.7563,97.5190,97.6064,166
2025-05-20 19:50:00,97.4765,97.7662,97.4765,97.5265,6202
2025-05-20 19:45:00,97.7163,97.7163,97.4188,97.4565,3321
2025-05-20 19:40:00,97.7962,97.8062,97.7263,97.7263,1257
2025-05-20 19:35:00,97.7862,97.8444,97.7585,97.8444,119
2025-05-20 19:30:00,97.7762,97.7862,97.7662,97.7862,79
2025-05-20 19:25:00,97.7163,97.8562,97.7163,97.8562,111
2025-05-20 19:20:00,97.7263,97.8562,97.7263,97.7662,292
2025-05-20 19:15:00,97.7164,97.8562,97.7164,97.7263,191
2025-05-20 19:10:00,97.8062,97.8062,97.7163,97.7163,447
2025-05-20 19:05:00,97.8062,97.8362,97.7023,97.8062,170
2025-05-20 19:00:00,97.7163,97.8462,97.6710,97.6710,631
2025-05-20 18:55:00,97.7163,97.7163,97.7018,97.7063,112
2025-05-20 18:50:00,97.7662,97.7662,97.6663,97.7063,650
2025-05-20 18:45:00,97.7463,97.8562,97.6663,97.6663,160
2025-05-20 18:40:00,97.6663,97.8562,97.6218,97.8562,275
2025-05-20 18:35:00,97.6564,97.7063,97.6186,97.6963,145
2025-05-20 18:30:00,97.5697,97.8262,97.5697,97.8262,326
2025-05-20 18:25:00,97.6064,97.6364,97.5265,97.6364,36
2025-05-20 18:20:00,97.6813,97.6813,97.5265,97.6064,88
2025-05-20 18:15:00,97.5465,97.6164,97.5165,97.6164,769
2025-05-20 18:10:00,97.6564,97.6564,97.5065,97.5365,121
2025-05-20 18:05:00,97.7862,97.8562,97.6564,97.6564,2487
2025-05-20 18:00:00,97.8162,97.8562,97.7882,97.8562,995
2025-05-20 17:55:00,97.8661,97.8661,97.8661,97.8661,2
2025-05-20 17:50:00,97.8358,97.8362,97.7962,97.8362,547
2025-05-20 17:45:00,97.7962,97.8162,97.7962,97.8054,46
2025-05-20 17:40:00,97.9061,97.9061,97.7962,97.7962,120
2025-05-20 17:35:00,97.7962,97.8562,97.7962,97.7962,101
2025-05-20 17:30:00,97.8062,97.8562,97.8062,97.8562,925
2025-05-20 17:25:00,97.8262,97.9061,97.7962,97.8062,492
2025-05-20 17:20:00,97.7762,97.8262,97.7130,97.8262,618
2025-05-20 17:15:00,97.8562,97.8562,97.7363,97.8024,4167
2025-05-20 17:10:00,97.8861,97.9461,97.8162,97.8162,184
2025-05-20 17:05:00,97.7722,97.9461,97.7663,97.9061,474
2025-05-20 17:00:00,97.9561,98.0060,97.8761,97.8861,1094
2025-05-20 16:55:00,97.8162,97.9461,97.8162,97.9461,1836
2025-05-20 16:50:00,97.7962,97.9760,97.7962,97.8162,624
2025-05-20 16:45:00,97.9760,97.9760,95.8930,97.7962,590
2025-05-20 16:40:00,97.8562,97.9661,97.7662,97.8961,578
2025-05-20 16:35:00,97.9061,98.0060,97.7862,97.9860,286553
2025-05-20 16:30:00,98.0060,98.0060,97.8502,97.9361,1429
2025-05-20 16:25:00,98.0759,98.1559,97.8462,97.9860,4057
2025-05-20 16:20:00,97.9361,98.1459,97.8062,98.0759,19477
2025-05-20 16:15:00,98.0060,98.0060,97.8562,97.9361,6473
2025-05-20 16:10:00,97.8592,98.2058,97.8562,97.8861,12076
2025-05-20 16:05:00,97.9960,98.0240,97.8562,97.9561,65999
2025-05-20 16:00:00,98.0260,98.0360,97.8062,97.8062,3022872
2025-05-20 15:55:00,98.0260,98.0660,97.9211,98.0260,562175
2025-05-20 15:50:00,97.7263,98.0660,97.6264,98.0360,304135
2025-05-20 15:45:00,97.5864,97.7762,97.5165,97.7163,174838
2025-05-20 15:40:00,97.6663,97.7163,97.4965,97.5764,131361
2025-05-20 15:35:00,97.6264,97.6863,97.5664,97.6564,114041
2025-05-20 15:30:00,97.4565,97.6763,97.4565,97.5964,94471
2025-05-20 15:25:00,97.3067,97.4865,97.2667,97.4466,94167
2025-05-20 15:20:00,97.2867,97.3367,97.2068,97.3067,377667
2025-05-20 15:15:00,97.3566,97.3566,97.1868,97.2867,91429
2025-05-20 15:10:00,97.1768,97.3966,97.1568,97.3666,107524
2025-05-20 15:05:00,96.9270,97.2168,96.8771,97.1868,113980
2025-05-20 15:00:00,97.0669,97.0669,96.8971,96.9171,203871
2025-05-20 14:55:00,97.0419,97.1069,96.9570,97.0968,98723
2025-05-20 14:50:00,97.1119,97.1568,96.9670,96.9970,107926
2025-05-20 14:45:00,97.1468,97.1768,96.9670,97.1169,91033
2025-05-20 14:40:00,97.2567,97.2867,97.0070,97.1568,152369
2025-05-20 14:35:00,97.1169,97.3966,97.1069,97.2617,144779
2025-05-20 14:30:00,97.0469,97.1468,96.9570,97.1269,182204
2025-05-20 14:25:00,97.3766,97.4565,96.9770,97.0519,215969
2025-05-20 14:20:00,97.6064,97.6064,97.2667,97.3866,276935
2025-05-20 14:15:00,97.7063,97.7363,97.5479,97.5964,119477
2025-05-20 14:10:00,97.6564,97.7163,97.6364,97.7063,53816
2025-05-20 14:05:00,97.7113,97.7463,97.6364,97.6564,46444
2025-05-20 14:00:00,97.7163,97.7662,97.6414,97.7163,61205
2025-05-20 13:55:00,97.8011,97.8011,97.6863,97.7263,53311
2025-05-20 13:50:00,97.7363,97.8209,97.5155,97.7962,74464
2025-05-20 13:45:00,97.7862,97.8062,97.6077,97.7463,92557
2025-05-20 13:40:00,97.7729,98.0265,97.7193,97.7912,96413
2025-05-20 13:35:00,97.7263,97.7812,97.4965,97.7662,89858
2025-05-20 13:30:00,97.8661,97.8961,97.4765,97.7263,120116
2025-05-20 13:25:00,97.8462,97.9361,97.4066,97.8711,67234
2025-05-20 13:20:00,97.9461,97.9461,97.8262,97.8562,94566
2025-05-20 13:15:00,98.0360,98.0360,97.8861,97.9561,61989
2025-05-20 13:10:00,98.0909,98.0909,97.9361,98.0460,55071
2025-05-20 13:05:00,98.1109,98.1422,98.0560,98.0859,49909
2025-05-20 13:00:00,98.0660,98.1459,98.0260,98.1059,50531
2025-05-20 12:55:00,98.0010,98.1059,97.9960,98.0560,72011
2025-05-20 12:50:00,98.0060,98.0959,97.9461,98.0064,78552
2025-05-20 12:45:00,98.0959,98.1359,97.9760,98.0060,93763
2025-05-20 12:40:00,98.1107,98.1259,98.0560,98.1059,42827
2025-05-20 12:35:00,98.0110,98.2058,97.9810,98.1059,121569
2025-05-20 12:30:00,98.0360,98.1459,98.0209,98.0209,64880
2025-05-20 12:25:00,97.9661,98.0660,97.9261,98.0480,54237
2025-05-20 12:20:00,98.0360,98.0759,97.9760,97.9761,49456
2025-05-20 12:15:00,98.0260,98.0759,97.9661,98.0160,51727
2025-05-20 12:10:00,97.9760,98.0660,97.9061,98.0339,73954
2025-05-20 12:05:00,97.9896,98.0260,97.9261,97.9661,39112
2025-05-20 12:00:00,98.0460,98.0660,97.9461,98.0060,62263
2025-05-20 11:55:00,98.0325,98.1958,98.0260,98.0460,150156
2025-05-20 11:50:00,98.0959,98.1159,98.0265,98.0560,31590
2025-05-20 11:45:00,97.9561,98.1159,97.9361,98.0909,53753
2025-05-20 11:40:00,97.9960,98.0260,97.8961,97.9611,67446
2025-05-20 11:35:00,98.0060,98.0561,97.9261,98.0260,89791
2025-05-20 11:30:00,98.1359,98.1459,97.9411,98.0160,61776
2025-05-20 11:25:00,97.9561,98.2058,97.8961,98.1259,173820
2025-05-20 11:20:00,98.0460,98.0959,97.8661,97.9760,130235
2025-05-20 11:15:00,98.1559,98.1659,98.0165,98.0471,65690
2025-05-20 11:10:00,98.0160,98.2158,97.9860,98.1359,81161
2025-05-20 11:05:00,98.1858,98.2258,97.9900,98.0160,58519
2025-05-20 11:00:00,98.0060,98.2358,97.9163,98.1759,124655
2025-05-20 10:55:00,98.2257,98.2257,97.9361,98.0160,150082
